Role,Permission,Expected,Actual,Delta,Classification,Evidence
ADMIN,account.booking.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.ledger.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.payment.create,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.payment.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.payment.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.payment.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.payout.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.provider_fee.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.refund.approve,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.refund.execute,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.refund.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.refund.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.settlement.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,finance.tax.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.attribution.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.attribution.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.audience.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.audience.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.campaign.create,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.campaign.delete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.campaign.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.campaign.update,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,marketing.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,moderation.approve,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,moderation.reject,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,moderation.request_changes,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,moderation.review,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,operational-notes.create,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,operational-notes.delete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,operational-notes.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,operational-notes.update,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.accept,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.cancel,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.close,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.edit_noncritical,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.request_booking,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,order.suspend,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,partner.onboarding.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,partner.onboarding.review,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,partner.onboarding.submit_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,partner.onboarding.update_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reports.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.capability.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.capability.write_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.distribution.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.match.run,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.proposal.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.proposal.select_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.proposal.write_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.request.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,reverse.request.write_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.checkout.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.checkout.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.kpi.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.lead.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.lead.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.opportunity.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.opportunity.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.quote.approve,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.quote.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.quote.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.sale.complete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.sale.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,sales.sale.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.approve_alias,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.approve_brand,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.hide_identity,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.propose,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.request_changes,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,seller_public_profile.review,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,settings.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,settings.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,storefront.activate_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,storefront.create_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,storefront.entitlement.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,storefront.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,storefront.update_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.case.assign,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.case.create,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.case.delete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.case.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.case.update,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
PARTNER,support.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.booking.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.document.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.order.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.payment.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.profile.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
BUYER,account.profile.update,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
